customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,homeRedCards,aggregatedWinnerCode,coverage,choice_1,choice_X,choice_2
aecsQmQb,3,False,,,,False,11326213,1688218200,hapoel-kfar-saba-bsg-chemie-leipzig,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,BSG Chemie Leipzig,bsg-chemie-leipzig,Chemie Leipzig,Football,football,1,0,CHE,,0,228141,DE,Germany,[],#52b030,#52b030,#ffffff,Hapoel Kfar Saba,hapoel-kfar-saba,H. Kfar Saba,Football,football,1,0,HKS,False,0,5200,IL,Israel,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688224735.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688224739,,,,,,,2.25,3.75,2.5
QabsPGj,2,False,,,,False,11327937,1688218200,hannover-96-vfv-borussia-06-hildesheim,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,VfV Borussia 06 Hildesheim,vfv-borussia-06-hildesheim,Hildesheim,Football,football,1,0,HIL,,0,24090,DE,Germany,[],#52b030,#52b030,#ffffff,Hannover 96,hannover-96,Hannover,Football,football,1,0,H96,False,0,2541,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,2.0,2.0,4.0,,,,,,,,,1688222066.0,"['awayScore.period2', 'awayScore.normaltime']",1688225395,,,,,,,13.0,9.0,1.08
wsme,2,False,,,,False,11340763,1688220000,bamber-bridge-preston-north-end,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Bamber Bridge,bamber-bridge,Bamber,Football,football,1,0,BAM,,0,212,EN,England,[],#52b030,#52b030,#ffffff,Preston North End,preston-north-end,Preston,Football,football,1,0,PNE,,0,21,EN,England,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,7.0,7.0,1.0,6.0,7.0,,,,,,,,,1688226737.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688226740,,,,,,,17.0,10.0,1.09
lbsKdW,1,False,,,,False,11377307,1688220000,cardiff-city-penybont,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Cardiff City,cardiff-city,Cardiff,Football,football,1,0,CAR,False,0,61,EN,England,[],#52b030,#52b030,#ffffff,Penybont,penybont,Penybont,Football,football,1,0,PEN,,0,115185,WA,Wales,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,1688226799.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688226803,,,,,,,1.03,17.0,21.0
NhbsIib,2,False,,,,False,11331840,1688220000,sv-zulte-waregem-club-brugge,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Club Brugge,club-brugge,Club Brugge,Football,football,1,0,BRU,False,0,2888,BE,Belgium,[],#52b030,#52b030,#ffffff,SV Zulte Waregem,sv-zulte-waregem,Zulte Waregem,Football,football,1,0,ZUL,,0,2933,BE,Belgium,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,,,1688226715.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688226719,,,,,,,1.4,4.33,6.0
XhksBurb,2,False,,,,False,11356923,1688220000,kisvarda-fc-fc-kosice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FC Košice,fc-kosice,Košice,Football,football,1,0,KOS,False,0,168476,SK,Slovakia,[],#52b030,#52b030,#ffffff,Kisvárda FC,kisvarda-fc,Kisvárda,Football,football,1,0,KIS,False,0,25397,HU,Hungary,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,0.0,2.0,2.0,,,,,,,,,1688226485.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688226546,,,,,,,2.15,3.5,2.75
FUsyab,1,False,,,,False,11384759,1688223600,1-fc-nurnberg-fk-pardubice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,1. FC Nürnberg,1-fc-nurnberg,Nürnberg,Football,football,1,0,FCN,False,0,2523,DE,Germany,[],#52b030,#52b030,#ffffff,FK Pardubice,fk-pardubice,Pardubice,Football,football,1,0,PAR,False,0,2230,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688230119.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230121,,,,,,,1.5,4.0,5.0
TRsxBYb,1,False,,,,False,11364779,1688223600,fc-union-rb-weinland-gamlitz-sc-weiz,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FC Union RB Weinland Gamlitz,fc-union-rb-weinland-gamlitz,FC Union RB Weinland Gamlitz,Football,football,1,0,GAM,False,0,246322,AT,Austria,[],#52b030,#52b030,#ffffff,SC Weiz,sc-weiz,Weiz,Football,football,1,0,WEI,,0,2143,AT,Austria,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,3.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688230045.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230049,,,,,,,4.0,5.0,1.5
YXsGjG,3,False,,,,False,11356898,1688223600,fk-pohronie-as-trencin,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FK Pohronie,fk-pohronie,Pohronie,Football,football,1,0,POH,,0,77981,SK,Slovakia,[],#52b030,#52b030,#ffffff,AS Trenčín,as-trencin,Trenčín,Football,football,1,0,TRE,False,0,2398,SK,Slovakia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688230098.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230100,,,,,,,4.0,4.4,1.57
DpjbshTGb,2,False,,,,False,11377410,1688225400,uta-arad-fc-corvinul-hunedoara,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FC Corvinul Hunedoara,fc-corvinul-hunedoara,Corvinul Hunedoara,Football,football,1,0,COR,False,0,148278,RO,Romania,[],#52b030,#52b030,#ffffff,UTA Arad,uta-arad,UTA Arad,Football,football,1,0,UTA,,0,204657,RO,Romania,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688231445.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688231447,,,,,,,4.5,4.5,1.5
eYsxmb,1,False,,,,False,11341567,1688225400,wisla-plock-sk-slovan-bratislava,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,ŠK Slovan Bratislava,sk-slovan-bratislava,Slovan,Football,football,1,0,SLO,,0,2404,SK,Slovakia,[],#52b030,#52b030,#ffffff,Wisła Płock,wisla-plock,Wisła P.,Football,football,1,0,PLO,False,0,3122,PL,Poland,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688231710.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688231714,,,,,,,1.53,4.2,4.5
LbbsLYQc,2,False,,,,False,11377296,1688227200,fc-1906-erlensee-kickers-offenbach,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FC 1906 Erlensee,fc-1906-erlensee,FC 1906 Erlensee,Football,football,1,0,190,,0,354936,DE,Germany,[],#52b030,#52b030,#ffffff,Kickers Offenbach,kickers-offenbach,Offenbach,Football,football,1,0,OFC,,0,2586,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,4.0,4.0,1.0,3.0,4.0,,,,,,,,,1688233665.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688233667,,,,,,,6.5,4.33,1.36
mYsGMFb,2,False,,,,False,11380129,1688227200,rudar-velenje-nd-beltinci,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,ND Beltinci,nd-beltinci,Beltinci,Football,football,1,0,BEL,,0,201881,SI,Slovenia,[],#52b030,#52b030,#ffffff,Rudar Velenje,rudar-velenje,Rudar,Football,football,1,0,RUD,,0,2412,SI,Slovenia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,2.0,0.0,2.0,,,,,,,,,1688233726.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688233730,,,,,,,1.8,3.6,3.6
bQshrKb,1,False,,,,False,11358683,1688227200,ns-mura-sk-sturm-graz,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SK Sturm Graz,sk-sturm-graz,Sturm,Football,football,1,0,STU,False,0,2051,AT,Austria,[],#52b030,#52b030,#ffffff,NŠ Mura,ns-mura,Mura,Football,football,1,0,MUR,,0,213357,SI,Slovenia,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688233608.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688233610,,,,,,,1.4,4.0,6.5
jdcskrfc,1,False,,,,False,11389913,1688229000,fk-vozdovac-tsc-backa-topola,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,TSC Bačka Topola,tsc-backa-topola,Bačka Topola,Football,football,1,0,BAT,False,0,263360,RS,Serbia,[],#52b030,#52b030,#ffffff,FK Voždovac,fk-vozdovac,Voždovac,Football,football,1,0,VOZ,False,0,5159,RS,Serbia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688235488.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688235491,,,,,,,1.33,4.75,6.5
uKosETo,2,False,,,,False,11377304,1688229000,olimpia-grudziadz-zks-olimpia-elblag,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,ZKS Olimpia Elbląg,zks-olimpia-elblag,Olimpia Elbląg,Football,football,1,0,ELB,,0,36769,PL,Poland,[],#52b030,#52b030,#ffffff,Olimpia Grudziądz,olimpia-grudziadz,Olimpia Grudziądz,Football,football,1,0,GRU,False,0,37179,PL,Poland,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,3.0,3.0,1.0,2.0,3.0,,,,,,2.0,,,1688235512.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688235881,,,,,,,2.2,3.6,2.6
eUsUpb,1,False,,,,False,11331758,1688288100,fcv-farul-constanta-banik-ostrava,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Baník Ostrava,banik-ostrava,Baník,Football,football,1,0,BAN,,0,2204,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,FCV Farul Constanța,fcv-farul-constanta,Farul Constanța,Football,football,1,0,FAR,False,0,3294,RO,Romania,[],#52b030,#52b030,#ffffff,5.0,5.0,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1688294407.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type']",1688294412,,,,,,,2.5,3.75,2.25
dbbsimkc,2,True,,,,False,11380130,1688295600,turkgucu-munchen-karlsruher-sc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Türkgücü München,turkgucu-munchen,Türkgücü-München,Football,football,1,0,TUR,False,0,275608,DE,Germany,[],#52b030,#52b030,#ffffff,Karlsruher SC,karlsruher-sc,Karlsruhe,Football,football,1,0,KSC,False,0,2553,DE,Germany,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,3.0,3.0,1.0,2.0,3.0,,,,,1.0,,,,1688302841.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688303132,,,,,,,13.0,7.0,1.14
GbbsUqc,2,True,,,,False,11363000,1688299200,sportfreunde-lotte-vfl-osnabruck,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Sportfreunde Lotte,sportfreunde-lotte,Lotte,Football,football,1,0,LOT,False,0,5844,DE,Germany,[],#52b030,#52b030,#ffffff,VfL Osnabrück,vfl-osnabruck,Osnabrück,Football,football,1,0,OSN,False,0,2581,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,3.0,2.0,5.0,,,,,,,,,1688305885.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688305890,,,,,,,9.0,7.0,1.17
wfdsrOo,2,False,,,,False,11390959,1688308200,fk-mladost-lucani-fk-spartak-subotica,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FK Mladost Lučani,fk-mladost-lucani,Mladost,Football,football,1,0,MLL,,0,7771,RS,Serbia,[],#52b030,#52b030,#ffffff,FK Spartak Subotica,fk-spartak-subotica,Spartak,Football,football,1,0,SSU,False,0,36967,RS,Serbia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688314326.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688314328,,,,,,,2.4,3.4,2.5
vYsQpb,3,True,,,,False,11383220,1688311800,sc-otelul-galati-nk-maribor,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SC Oțelul Galați,sc-otelul-galati,Oțelul Galați,Football,football,1,0,OTE,False,0,3291,RO,Romania,[],#52b030,#52b030,#ffffff,NK Maribor,nk-maribor,Maribor,Football,football,1,0,MAR,,0,2420,SI,Slovenia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688318024.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688318028,,,,,,,5.5,4.2,1.44
rYsEkk,2,False,,,,False,11377266,1688313600,nk-istra-1961-fc-koper,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FC Koper,fc-koper,Koper,Football,football,1,0,KOP,False,0,2417,SI,Slovenia,[],#52b030,#52b030,#ffffff,NK Istra 1961,nk-istra-1961,Istra,Football,football,1,0,IST,False,0,25529,HR,Croatia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,4.0,4.0,1.0,3.0,4.0,,,,,,,,,1688318880.0,"['homeScore.current', 'homeScore.display', 'homeScore.period1', 'awayScore.current', 'awayScore.display', 'awayScore.period1']",1688323903,,,,,,,2.1,3.3,3.0
LPsqY,1,False,,,,False,11336834,1688313600,nk-olimpija-ljubljana-hnk-hajduk-split,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,NK Olimpija Ljubljana,nk-olimpija-ljubljana,Olimpija,Football,football,1,0,OLI,False,0,2416,SI,Slovenia,[],#52b030,#52b030,#ffffff,HNK Hajduk Split,hnk-hajduk-split,Hajduk,Football,football,1,0,HAJ,False,0,2036,HR,Croatia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688317260.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688320115,,,,,,-1.0,2.62,3.6,2.2
qUsXdc,1,False,,,,False,11360179,1688313600,maccabi-haifa-slavia-praha,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Slavia Praha,slavia-praha,Slavia Praha,Football,football,1,0,SLA,False,0,2216,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,Maccabi Haifa,maccabi-haifa,M. Haifa,Football,football,1,0,MAH,False,0,5197,IL,Israel,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,1.0,1.0,,,1688320343.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.injuryTime2']",1688320346,,,,,,,2.0,3.6,3.0
Upbsxid,1,True,,,,False,11331844,1688313600,warta-poznan-fcv-farul-constanta,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Warta Poznań,warta-poznan,Warta Poznań,Football,football,1,0,WAR,False,0,7922,PL,Poland,[],#52b030,#52b030,#ffffff,FCV Farul Constanța,fcv-farul-constanta,Farul Constanța,Football,football,1,0,FAR,False,0,3294,RO,Romania,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,1688320307.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688320310,,,,,,,2.3,3.3,2.62
xNsRpb,1,True,,,,False,11377325,1688313600,fc-dinamo-bucuresti-zalaegerszegi-te,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Zalaegerszegi TE,zalaegerszegi-te,ZTE,Football,football,1,0,ZAL,False,0,1922,HU,Hungary,[],#52b030,#52b030,#ffffff,FC Dinamo București,fc-dinamo-bucuresti,Dinamo București,Football,football,1,0,DIN,False,0,3292,RO,Romania,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688320156.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688320160,,,,,,,2.4,3.6,2.4
pYcsCPi,3,False,True,True,1.0,False,11343567,1688220900,england-portugal,False,"International Friendly Games, Women",international-friendly-games-women,World,world,Football,football,1,1468,international,"Int. Friendly Games, Women",int-friendly-games-women,World,world,Football,football,1,1468,international,0,False,False,852,False,False,0,1039,1.0,,,100,Ended,finished,England,england,England,Football,football,1,0,ENG,False,0,7415,EN,England,[],#52b030,#52b030,#ffffff,Portugal,portugal,Portugal,Football,football,1,0,POR,False,0,22027,PT,Portugal,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,5.0,,,1688227877.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688227880,,,,,,,1.17,7.0,13.0
APisiNec,3,True,True,True,1.0,False,11388494,1688228100,morocco-italy,False,"International Friendly Games, Women",international-friendly-games-women,World,world,Football,football,1,1468,international,"Int. Friendly Games, Women",int-friendly-games-women,World,world,Football,football,1,1468,international,0,False,False,852,False,False,0,1039,1.0,,,100,Ended,finished,Italy,italy,Italy,Football,football,1,0,ITA,False,0,22025,IT,Italy,[],#52b030,#52b030,#ffffff,Morocco,morocco,Morocco,Football,football,1,0,MOR,False,0,261908,MA,Morocco,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,1688234991.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688234993,,,,,,,1.1,8.0,17.0
